x,z
-558.7798,-382.2566
-553.7478,-382.9987
-548.6512,-383.5887
-543.5190,-383.8853
-538.4282,-383.9782
-533.4100,-384.0209
-528.4604,-384.1365
-523.5282,-384.3668
-518.5274,-384.6689
-513.5543,-384.9944
-508.5578,-385.3254
-503.5557,-385.6452
-498.5419,-385.9281
-493.5201,-386.1693
-488.5104,-386.3582
-483.4830,-386.5054
-478.4698,-386.6177
-473.4502,-386.6972
-468.4360,-386.7512
-463.4240,-386.7888
-458.4172,-386.8181
-453.4063,-386.8478
-448.3980,-386.8797
-443.3852,-386.8940
-438.3677,-386.8724
-433.3462,-386.8020
-428.3225,-386.6775
-423.2979,-386.4920
-418.2818,-386.2556
-413.2710,-385.9733
-408.2674,-385.6525
-403.2691,-385.2979
-398.2777,-384.9225
-393.2847,-384.5388
-388.2962,-384.1523
-383.3046,-383.7516
-378.3127,-383.3248
-373.3204,-382.8562
-368.3311,-382.3349
-363.3485,-381.7516
-358.3663,-381.0955
-353.4037,-380.3866
-348.4472,-379.6445
-343.4976,-378.8897
-338.5541,-378.1372
-333.6056,-377.4039
-328.6595,-376.6903
-323.7079,-375.9718
-318.7554,-375.2524
-313.8053,-374.5348
-308.8546,-373.8067
-303.9080,-373.0592
-298.9644,-372.2907
-294.0200,-371.4929
-289.0864,-370.6673
-284.1587,-369.8169
-279.2350,-368.9500
-274.3179,-368.0774
-269.3908,-367.1968
-264.4695,-366.2965
-259.5526,-365.3856
-254.6370,-364.4722
-249.7238,-363.5637
-244.8099,-362.6670
-239.8955,-361.7890
-234.9739,-360.9198
-230.0515,-360.0586
-225.1271,-359.2049
-220.2020,-358.3592
-215.2742,-357.5215
-210.3496,-356.6913
-205.4221,-355.8764
-200.4911,-355.0789
-195.5554,-354.2896
-190.6175,-353.4974
-185.6807,-352.6916
-180.7417,-351.8590
-175.8094,-350.9892
-170.8886,-350.0854
-165.9727,-349.1620
-161.0636,-348.2368
-156.1536,-347.3227
-151.2439,-346.4337
-146.3245,-345.5594
-141.4008,-344.6802
-136.4829,-343.8103
-131.5631,-342.9566
-126.6419,-342.1285
-121.7164,-341.3386
-116.7880,-340.5964
-111.8497,-339.8723
-106.9150,-339.1728
-101.9766,-338.5121
-97.0366,-337.9020
-92.0929,-337.3406
-87.1367,-336.8210
-82.1831,-336.3382
-77.2208,-335.8840
-72.2561,-335.4501
-67.2882,-335.0285
-62.3181,-334.6103
-57.3493,-334.1904
-52.3730,-333.7569
-47.4057,-333.3251
-42.4413,-332.9107
-37.4793,-332.5292
-32.5240,-332.1981
-27.5692,-331.9390
-22.6220,-331.7821
-17.6678,-331.7308
-12.7015,-331.7486
-7.7236,-331.7971
-2.7312,-331.8327
