x,z
-639.9387,-1705.5660
-637.9887,-1701.1258
-636.1005,-1696.5442
-634.2196,-1691.9221
-632.2831,-1687.3027
-630.2842,-1682.6961
-628.2520,-1678.0975
-626.2046,-1673.5036
-624.1199,-1668.9221
-621.9530,-1664.3898
-619.7296,-1659.9859
-617.5107,-1655.5175
-615.4034,-1650.9975
-613.5197,-1646.3989
-611.7828,-1641.7533
-610.2083,-1637.0530
-608.7378,-1632.3130
-607.2138,-1627.5812
-605.5666,-1622.9712
-603.8554,-1618.2674
-602.1471,-1613.5490
-600.4320,-1608.8265
-598.6939,-1604.1070
-596.9244,-1599.3954
-595.1076,-1594.7013
-593.2250,-1590.0363
-591.2525,-1585.4100
-589.1493,-1580.8197
-586.8826,-1576.3129
-584.4922,-1571.8915
-582.0529,-1567.5041
-579.5621,-1563.1471
-577.0192,-1558.8215
-574.4240,-1554.5281
-571.7767,-1550.2679
-569.0767,-1546.0412
-566.3262,-1541.8474
-563.5320,-1537.6837
-560.6947,-1533.5466
-557.7993,-1529.4479
-554.8308,-1525.3946
-551.8099,-1521.3845
-548.7485,-1517.4087
-545.6579,-1513.4596
-542.5502,-1509.5297
-539.4430,-1505.6066
-536.3452,-1501.6849
-533.2593,-1497.7514
-530.1933,-1493.8053
-527.1540,-1489.8403
-524.1352,-1485.8613
-521.0849,-1481.8973
-518.0075,-1477.9569
-514.9066,-1474.0383
-511.7884,-1470.1370
-508.6648,-1466.2431
-505.5551,-1462.3416
-502.4685,-1458.4246
-499.4148,-1454.4847
-496.3998,-1450.5165
-493.4173,-1446.4976
-490.4181,-1442.5015
-487.3812,-1438.5339
-484.3311,-1434.5811
-481.2913,-1430.6235
-478.2921,-1426.6421
-475.3814,-1422.6023
-472.5701,-1418.4979
-469.8591,-1414.3306
-467.2455,-1410.1033
-464.7190,-1405.8210
-462.2756,-1401.4764
-459.8568,-1397.0949
-457.4561,-1392.7473
-455.0211,-1388.4047
-452.5248,-1384.0825
-449.9660,-1379.7895
-447.4648,-1375.4876
-444.9942,-1371.1534
-442.5452,-1366.8030
-440.1114,-1362.4486
-437.6851,-1358.0835
-435.2595,-1353.7162
-432.8415,-1349.3462
-430.4280,-1344.9525
-428.0626,-1340.5676
-425.7378,-1336.1152
-423.4883,-1331.6364
-421.3057,-1327.1192
-419.1881,-1322.5678
-417.1407,-1317.9902
-415.1621,-1313.3821
-413.2486,-1308.7504
-411.3818,-1304.1121
-409.5409,-1299.4481
-407.7241,-1294.7828
-405.9231,-1290.1275
-404.1214,-1285.4736
-402.2988,-1280.8102
-400.4476,-1276.1289
-398.6450,-1271.4812
-396.8820,-1266.8123
-395.1588,-1262.1181
-393.4755,-1257.4008
-391.8305,-1252.6723
-390.2187,-1247.9443
-388.6302,-1243.2217
-387.0539,-1238.5033
-385.4774,-1233.7767
-383.8850,-1229.0138
-382.2990,-1224.2941
-380.7001,-1219.5506
-379.1037,-1214.7881
-377.5276,-1210.0609
-375.9549,-1205.3230
-374.3776,-1200.5518
-372.8251,-1195.8360
-371.2574,-1191.0609
-369.7109,-1186.3378
-368.1550,-1181.5743
-366.6097,-1176.8354
-365.0611,-1172.0796
-363.5168,-1167.3322
-361.9724,-1162.5803
-360.4302,-1157.8303
-358.8876,-1153.0769
-357.3471,-1148.3299
-355.8021,-1143.5716
-354.2622,-1138.8316
-352.7070,-1134.0493
-351.1651,-1129.3007
-349.6243,-1124.5457
-348.0913,-1119.8056
-346.5520,-1115.0380
-345.0266,-1110.3077
-343.4906,-1105.5404
-341.9657,-1100.8043
-340.4342,-1096.0483
-338.9011,-1091.2914
-337.3752,-1086.5594
-335.8257,-1081.7610
-334.3079,-1077.0661
-332.7616,-1072.2885
-331.2280,-1067.5540
-329.6936,-1062.8225
-328.1282,-1058.0035
-326.6085,-1053.3341
-325.0555,-1048.5718
-323.4949,-1043.7953
-321.9611,-1039.1102
-320.3932,-1034.3300
-318.8312,-1029.5771
-317.2879,-1024.8901
-315.7107,-1020.1086
-314.1493,-1015.3842
-312.6186,-1010.7554
-311.0365,-1005.9749
-309.4172,-1001.0850
-307.8865,-996.4666
-306.3209,-991.7457
-304.7224,-986.9300
-303.1380,-982.1592
-301.5837,-977.4797
-300.0080,-972.7350
-298.4130,-967.9316
-296.8369,-963.1878
-295.2718,-958.4785
-293.6929,-953.7334
-292.1019,-948.9572
-290.5176,-944.2095
-288.9365,-939.4834
-287.3478,-934.7435
-285.7548,-929.9958
-284.1599,-925.2465
-282.5663,-920.5003
-280.9761,-915.7609
-279.3920,-911.0331
-277.8038,-906.2904
-276.2053,-901.5171
-274.6169,-896.7728
-273.0400,-892.0635
-271.4551,-887.3318
-269.8467,-882.5314
-268.2559,-877.7873
-266.6846,-873.1050
-265.0917,-868.3571
-263.4756,-863.5406
-261.8904,-858.8155
-260.3395,-854.1890
-258.7138,-849.3372
-257.1087,-844.5474
-255.5518,-839.9027
-253.9907,-835.2519
-252.3881,-830.4940
-250.7940,-825.7812
-249.1928,-821.0650
-247.5708,-816.3027
-245.9631,-811.5940
-244.3517,-806.8869
-242.7175,-802.1228
-241.1021,-797.4218
-239.4813,-792.7095
-237.8416,-787.9485
-236.2265,-783.2637
-234.5913,-778.5256
-232.9531,-773.7808
-231.3470,-769.1281
-229.6931,-764.3355
-228.0703,-759.6291
-226.4481,-754.9199
-224.8099,-750.1540
-223.2194,-745.5188
-221.5684,-740.6911
-219.9805,-736.0302
-218.3507,-731.2230
-216.7760,-726.5496
-215.1667,-721.7314
