x,z
2.8,-139.9
2.6,-129.9
2.4,-119.9
2.2,-109.9
2,-99.9
1.8,-89.9
1.6,-79.9
1.4,-70
1.2,-60
1,-50
0.8,-40
0.6,-30
0.4,-20
0.2,-10
0,0
