x,z
251.2832794189453,316.7774963378906
251.27207946777344,316.7807312011719
251.23013305664062,316.7929382324219
251.06871032714844,316.83984375
250.5474853515625,316.9915771484375
249.09820556640625,317.4139404296875
245.5283203125,318.4554443359375
239.48492431640625,320.2203063964844
231.35166931152344,322.5989990234375
229.43435668945312,323.16455078125
227.5153350830078,323.7313232421875
225.59487915039062,324.29937744140625
223.67308044433594,324.8687744140625
221.74966430664062,325.4394226074219
220.17430114746094,325.9072570800781
218.24667358398438,326.4801025390625
216.31675720214844,327.0540466308594
214.38485717773438,327.62890625
212.4510498046875,328.2046203613281
210.5154571533203,328.7810974121094
208.578125,329.3582458496094
206.99171447753906,329.8309020996094
205.05087280273438,330.4093322753906
203.1077880859375,330.98870849609375
201.1626434326172,331.56903076171875
199.21575927734375,332.1501770019531
197.2672119140625,332.73211669921875
195.31698608398438,333.31488037109375
193.71994018554688,333.7923889160156
191.76612854003906,334.3769226074219
189.81039428710938,334.9625549316406
187.8528594970703,335.5491638183594
185.89361572265625,336.13677978515625
183.93246459960938,336.72540283203125
181.9696044921875,337.3150329589844
180.3624267578125,337.79827880859375
178.396728515625,338.3898010253906
176.4293670654297,338.98236083984375
174.46011352539062,339.5758361816406
172.48886108398438,340.17022705078125
170.8745880126953,340.6571350097656
168.00169372558594,341.52398681640625
166.56381225585938,341.95794677734375
164.945068359375,342.4465637207031
163.5051727294922,342.8812255859375
161.8842010498047,343.37054443359375
160.4423828125,343.8057556152344
158.99966430664062,344.2411193847656
157.37554931640625,344.7310791015625
155.93089294433594,345.1667785644531
154.4853057861328,345.6026611328125
153.0386962890625,346.0387878417969
151.4100799560547,346.5296936035156
149.96136474609375,346.9663391113281
148.51168823242188,347.4031982421875
146.87960815429688,347.89501953125
145.4279327392578,348.33245849609375
143.97540283203125,348.7701110839844
142.3403778076172,349.2626953125
140.88616943359375,349.70068359375
139.43104553222656,350.1387939453125
137.79278564453125,350.63177490234375
136.33535766601562,351.07012939453125
134.87693786621094,351.5086975097656
133.23513793945312,352.0022888183594
131.7748260498047,352.4413146972656
130.31361389160156,352.8805847167969
128.66859436035156,353.3750915527344
127.20532989501953,353.8149108886719
125.74111938476562,354.2548828125
124.09285736083984,354.75006103515625
122.62679290771484,355.1903076171875
121.15996551513672,355.6306457519531
119.50880432128906,356.1260681152344
118.04024505615234,356.5664978027344
116.57077026367188,357.007080078125
114.91645050048828,357.5029602050781
113.44488525390625,357.9440002441406
111.97236633300781,358.38531494140625
110.31485748291016,358.88201904296875
108.84075164794922,359.32379150390625
107.36599731445312,359.76580810546875
105.70602416992188,360.2633361816406
104.2296142578125,360.7059020996094
102.75239562988281,361.14874267578125
101.08958435058594,361.6473083496094
99.6107406616211,362.0907897949219
98.13106536865234,362.53460693359375
96.4654769897461,363.0343322753906
94.98416900634766,363.4788513183594
93.50215148925781,363.9237060546875
91.83401489257812,364.42449951171875
90.35047149658203,364.8699951171875
88.86622619628906,365.31591796875
87.1957015991211,365.818115234375
85.71063995361328,366.2648010253906
84.22644805908203,366.71142578125
