x,z
385.2835388183594,-221.0650177001953
385.286865234375,-221.06314086914062
385.33892822265625,-221.0334930419922
385.45849609375,-220.96527099609375
385.8280334472656,-220.75411987304688
386.79827880859375,-220.1987762451172
389.0947570800781,-218.88233947753906
393.5520324707031,-216.3236541748047
402.7466735839844,-211.03701782226562
404.23175048828125,-210.17152404785156
405.8423156738281,-209.23109436035156
407.45477294921875,-208.287841796875
409.0692138671875,-207.3418426513672
410.5613098144531,-206.46627807617188
412.1798095703125,-205.51536560058594
413.8004150390625,-204.56207275390625
415.4231872558594,-203.60650634765625
416.9230651855469,-202.72250366210938
418.5500793457031,-201.7627410888672
420.1793212890625,-200.8008270263672
421.8107604980469,-199.83680725097656
423.31866455078125,-198.945068359375
424.954345703125,-197.9770050048828
426.5922546386719,-197.00682067871094
428.1060791015625,-196.10940551757812
429.7481994628906,-195.1351776123047
431.39251708984375,-194.15887451171875
432.9123229980469,-193.25587463378906
434.5610656738281,-192.27566528320312
436.0850830078125,-191.36911010742188
437.738037109375,-190.3852081298828
439.3931579589844,-189.3992919921875
440.9228515625,-188.48744201660156
442.45440673828125,-187.57388305664062
444.1156311035156,-186.58229064941406
445.77886962890625,-185.58868408203125
447.31597900390625,-184.66964721679688
448.85479736328125,-183.74880981445312
450.26690673828125,-182.90313720703125
451.6804504394531,-182.0559844970703
453.09539794921875,-181.20736694335938
454.6405944824219,-180.27992248535156
455.92950439453125,-179.5056915283203
457.4777526855469,-178.5749969482422
458.7692565917969,-177.798095703125
460.320068359375,-176.86463928222656
461.6117858886719,-176.086669921875
463.1609191894531,-175.15304565429688
464.451171875,-174.3749237060547
465.99859619140625,-173.44107055664062
467.6739807128906,-172.42922973632812
469.219482421875,-171.49508666992188
470.5065612792969,-170.71649169921875
472.04931640625,-169.7824249267578
473.3352355957031,-169.00311279296875
474.87982177734375,-168.06619262695312
476.554931640625,-167.049072265625
478.1025695800781,-166.10842895507812
479.78076171875,-165.0874786376953
481.3312683105469,-164.14328002929688
482.8832702636719,-163.19741821289062
484.1777648925781,-162.40797424316406
485.73260498046875,-161.4593048095703
487.2890319824219,-160.50926208496094
488.58734130859375,-159.71656799316406
490.14697265625,-158.7642364501953
491.70843505859375,-157.8108673095703
493.0110778808594,-157.0157012939453
494.5760192871094,-156.06076049804688
496.1429748535156,-155.10507202148438
497.7119445800781,-154.14865112304688
499.0210266113281,-153.35110473632812
500.5937805175781,-152.3934783935547
502.1686096191406,-151.43524169921875
503.74554443359375,-150.47645568847656
505.3246154785156,-149.51710510253906
506.9057922363281,-148.55718994140625
508.4889831542969,-147.59669494628906
510.07421875,-146.63565063476562
511.3968200683594,-145.83433532714844
512.98583984375,-144.87220764160156
514.5768432617188,-143.90940856933594
516.1697998046875,-142.9458770751953
517.7647094726562,-141.9815673828125
519.4946899414062,-140.9359893798828
521.0936279296875,-139.96998596191406
522.6945190429688,-139.0031280517578
524.2972412109375,-138.0354461669922
525.90185546875,-137.06695556640625
527.50830078125,-136.09764099121094
529.1166381835938,-135.1274871826172
530.7268676757812,-134.1565704345703
532.3390502929688,-133.18495178222656
533.9531860351562,-132.21267700195312
535.5693969726562,-131.2398223876953
537.0526733398438,-130.34754943847656
538.4027099609375,-129.53604125976562
539.754150390625,-128.7242431640625
541.3778686523438,-127.74969482421875
543.003662109375,-126.77474975585938
544.6315307617188,-125.7994384765625
546.2615966796875,-124.82379913330078
547.893798828125,-123.8478012084961
549.528076171875,-122.87137603759766
551.1644287109375,-121.89453887939453
552.8027954101562,-120.9172592163086
554.4432373046875,-119.939453125
556.0855712890625,-118.96106719970703
557.7299194335938,-117.98200225830078
559.3760375976562,-117.00212860107422
561.0239868164062,-116.02127075195312
562.6737060546875,-115.03932189941406
564.3251342773438,-114.05625915527344
565.9781494140625,-113.07206726074219
567.6328125,-112.08675384521484
569.2891235351562,-111.10030364990234
570.9470825195312,-110.11274719238281
572.606689453125,-109.12413024902344
574.2678833007812,-108.13448333740234
575.9307861328125,-107.14376068115234
577.4564819335938,-106.23460388183594
579.1224365234375,-105.24168395996094
580.7901000976562,-104.24759674072266
582.45947265625,-103.25235748291016
584.1304931640625,-102.25599670410156
585.8030395507812,-101.25850677490234
587.4771118164062,-100.25988006591797
589.1527709960938,-99.26007843017578
590.8299560546875,-98.25906372070312
592.3685913085938,-97.34037780761719
594.048583984375,-96.33696746826172
595.7301025390625,-95.33226776123047
597.4131469726562,-94.32620239257812
598.957275390625,-93.40291595458984
600.6431274414062,-92.39447021484375
602.3305053710938,-91.38468170166016
604.0194091796875,-90.37361907958984
605.7098999023438,-89.3613052368164
607.4017944335938,-88.3478012084961
608.9540405273438,-87.41773223876953
610.64892578125,-86.40202331542969
612.3453979492188,-85.38519287109375
613.9019165039062,-84.45214080810547
615.3180541992188,-83.6031494140625
617.0189819335938,-82.5833969116211
618.721435546875,-81.5626220703125
620.4254150390625,-80.54082489013672
622.1310424804688,-79.51800537109375
623.6959838867188,-78.57954406738281
625.40478515625,-77.5548324584961
627.1152954101562,-76.52918243408203
628.8274536132812,-75.50263977050781
630.5413208007812,-74.47532653808594
633.115478515625,-72.93315124511719
634.4041137695312,-72.16156005859375
635.69384765625,-71.38963317871094
637.1661376953125,-70.4986572265625
638.4558715820312,-69.72977447509766
639.74658203125,-68.96043395996094
641.0381469726562,-68.19064331054688
642.474365234375,-67.33477783203125
643.7679443359375,-66.56396484375
645.0625,-65.79261779785156
646.3580322265625,-65.02073669433594
647.6544799804688,-64.24832153320312
648.9518432617188,-63.47539138793945
650.2500610351562,-62.70192337036133
651.5491333007812,-61.927913665771484
652.9935913085938,-61.067256927490234
654.2944946289062,-60.292076110839844
655.5963134765625,-59.51633834838867
656.89892578125,-58.740028381347656
658.2024536132812,-57.963130950927734
659.5068969726562,-57.18563461303711
660.9572143554688,-56.32103729248047
662.4086303710938,-55.45567321777344
664.0064086914062,-54.502891540527344
665.3145141601562,-53.72266387939453
666.6234741210938,-52.94181823730469
668.224365234375,-51.986629486083984
669.53515625,-51.20444869995117
670.8467407226562,-50.42168426513672
672.1591186523438,-49.63835525512695
673.4723510742188,-48.85445785522461
675.0785522460938,-47.895572662353516
676.3936157226562,-47.11038589477539
677.7095947265625,-46.32461166381836
679.3192138671875,-45.36345672607422
680.6371459960938,-44.576438903808594
681.9559326171875,-43.788883209228516
683.5689086914062,-42.825584411621094
684.8895263671875,-42.036842346191406
686.2110595703125,-41.24759292602539
687.827392578125,-40.28227615356445
689.1507568359375,-39.49195098876953
690.4749755859375,-38.70116424560547
691.8001098632812,-37.90989685058594
693.4208374023438,-36.942142486572266
694.747802734375,-36.149818420410156
696.07568359375,-35.35702133178711
697.4043579101562,-34.563758850097656
699.0294799804688,-33.59359359741211
700.360107421875,-32.79932403564453
701.6915893554688,-32.00459289550781
703.02392578125,-31.20939826965332
704.6535034179688,-30.236862182617188
705.98779296875,-29.44064712524414
707.3229370117188,-28.643964767456055
708.9559936523438,-27.669591903686523
710.2930297851562,-26.871862411499023
711.630859375,-26.073680877685547
712.9695434570312,-25.275054931640625
714.3090209960938,-24.47599220275879
715.6493530273438,-23.676494598388672
716.990478515625,-22.876569747924805
718.33251953125,-22.076204299926758
719.9739990234375,-21.097379684448242
721.3179321289062,-20.296062469482422
722.6626586914062,-19.494342803955078
724.0082397460938,-18.69222068786621
725.3546752929688,-17.889684677124023
726.8517456054688,-16.997474670410156
728.2000122070312,-16.194011688232422
729.5491943359375,-15.390130043029785
730.899169921875,-14.585829734802246
732.2499389648438,-13.781086921691895
733.6015625,-12.975896835327148
734.9540405273438,-12.170276641845703
736.3072509765625,-11.364246368408203
737.8118286132812,-10.4681978225708
739.1668090820312,-9.661331176757812
740.67333984375,-8.764304161071777
742.1808471679688,-7.866709232330322
743.5384521484375,-7.058382987976074
744.8969116210938,-6.249602794647217
746.256103515625,-5.440371513366699
747.6160888671875,-4.6306939125061035
748.9768676757812,-3.8205726146698
750.3385009765625,-3.010014772415161
