x,z
272.7002868652344,-351.6895751953125
272.70123291015625,-351.6830139160156
272.7168273925781,-351.5771484375
272.7541809082031,-351.323974609375
272.8536376953125,-350.6515808105469
273.0904541015625,-349.0554504394531
273.60565185546875,-345.59521484375
274.64666748046875,-338.6295471191406
275.7615966796875,-331.2188415527344
276.0306091308594,-329.4993896484375
276.3020324707031,-327.7777404785156
276.5755615234375,-326.0538330078125
276.85101318359375,-324.32769775390625
277.1283874511719,-322.5995788574219
277.4079895019531,-320.8695983886719
277.6903076171875,-319.1377258300781
277.97564697265625,-317.4039306640625
278.2641296386719,-315.668212890625
278.5557861328125,-313.93060302734375
278.85076904296875,-312.1911315917969
279.149169921875,-310.4497985839844
279.4507751464844,-308.7063903808594
279.7549743652344,-306.9607849121094
280.061279296875,-305.2130126953125
280.36981201171875,-303.4632568359375
280.6809387207031,-301.7117614746094
280.9952087402344,-299.9586181640625
281.312744140625,-298.20367431640625
281.6332702636719,-296.44677734375
281.95672607421875,-294.6878356933594
282.2831115722656,-292.9268798828125
282.61236572265625,-291.1638488769531
282.9444580078125,-289.3988952636719
283.2798156738281,-287.6324157714844
283.61883544921875,-285.86444091796875
283.9615478515625,-284.0948791503906
284.30780029296875,-282.3235168457031
284.657470703125,-280.5503234863281
285.0103759765625,-278.7752380371094
285.3663024902344,-276.9982604980469
285.7254638671875,-275.2196960449219
286.0881042480469,-273.4399108886719
286.4541015625,-271.65850830078125
286.8230285644531,-269.8752136230469
287.19476318359375,-268.08984375
287.5696716308594,-266.3027038574219
287.9482116699219,-264.51397705078125
288.3310546875,-262.72406005859375
288.7186584472656,-260.93304443359375
289.11138916015625,-259.1409912109375
289.5088195800781,-257.3476257324219
289.9103698730469,-255.55270385742188
290.3566589355469,-253.57669067382812
290.7257385253906,-251.9588623046875
291.1404113769531,-250.1604461669922
291.560546875,-248.361328125
291.9864501953125,-246.5614471435547
292.4178771972656,-244.7607421875
292.8546447753906,-242.9590301513672
293.2962341308594,-241.15606689453125
293.7866516113281,-239.17117309570312
294.1912841796875,-237.54598999023438
294.6448059082031,-235.7394561767578
295.1486511230469,-233.751220703125
295.564453125,-232.12342834472656
296.02984619140625,-230.31329345703125
296.49835205078125,-228.50143432617188
296.9697265625,-226.6879425048828
297.444580078125,-224.87344360351562
297.9229431152344,-223.0595245361328
298.4039611816406,-221.2495574951172
298.8865661621094,-219.4467315673828
299.3697509765625,-217.65272521972656
299.85247802734375,-215.86837768554688
300.3335266113281,-214.0958251953125
300.81231689453125,-212.3369598388672
301.2890930175781,-210.59210205078125
301.7640686035156,-208.8599395751953
302.2374267578125,-207.13890075683594
302.7088928222656,-205.42881774902344
303.17755126953125,-203.73248291015625
303.6424865722656,-202.0541534423828
304.1044921875,-200.3951416015625
304.5645446777344,-198.7548370361328
305.0228271484375,-197.13092041015625
305.4789123535156,-195.52198791503906
305.93206787109375,-193.92726135253906
306.38140869140625,-192.34706115722656
306.8269348144531,-190.77976989746094
307.2682800292969,-189.22547912597656
307.70489501953125,-187.68557739257812
308.1368103027344,-186.1600799560547
308.56414794921875,-184.64840698242188
308.9875183105469,-183.1482696533203
309.4069519042969,-181.6581573486328
309.8212585449219,-180.1786651611328
310.2291564941406,-178.71099853515625
310.62957763671875,-177.25637817382812
311.1766357421875,-175.2428436279297
311.6700134277344,-173.39773559570312
312.1482849121094,-171.57598876953125
312.64715576171875,-169.63677978515625
313.0975646972656,-167.8546142578125
313.5369873046875,-166.08978271484375
313.99493408203125,-164.21160888671875
314.4018249511719,-162.48939514160156
314.7872619628906,-160.78663635253906
315.17938232421875,-158.97100830078125
315.52459716796875,-157.29940795898438
315.853271484375,-155.64181518554688
316.1877136230469,-153.87335205078125
316.4789123535156,-152.24630737304688
316.7513427734375,-150.63230895996094
317.0235290527344,-148.90719604492188
317.2574462890625,-147.31607055664062
317.4740295410156,-145.73394775390625
317.6903381347656,-144.0392303466797
317.876220703125,-142.473876953125
318.0458984375,-140.9167938232422
318.2061767578125,-139.248779296875
318.33111572265625,-137.70684814453125
318.4323425292969,-136.16981506347656
318.51568603515625,-134.5182647705078
318.5704650878906,-132.98777770996094
318.6053771972656,-131.4603271484375
318.6236267089844,-129.8191375732422
318.6230773925781,-128.29937744140625
318.6049499511719,-126.78419494628906
318.56414794921875,-125.15785217285156
318.5060119628906,-123.6523208618164
318.4278259277344,-122.14990997314453
318.3210754394531,-120.5333251953125
318.20147705078125,-119.0328369140625
318.0626220703125,-117.53367614746094
317.8916320800781,-115.92167663574219
317.71331787109375,-114.42752838134766
317.51678466796875,-112.93600463867188
317.28558349609375,-111.33251190185547
317.0530090332031,-109.84634399414062
316.8021240234375,-108.36380767822266
316.5085754394531,-106.77434539794922
316.1399841308594,-104.97174072265625
315.7876281738281,-103.40784454345703
315.3522033691406,-101.63475036621094
314.944091796875,-100.09553527832031
314.4453125,-98.35249328613281
313.97784423828125,-96.84359741210938
313.41009521484375,-95.13615417480469
312.8867492675781,-93.65361785888672
312.26165771484375,-91.96791076660156
311.68829345703125,-90.5003890991211
310.9972839355469,-88.83502197265625
310.36273193359375,-87.38922119140625
309.609619140625,-85.74855041503906
308.9303894042969,-84.32193756103516
