x,z
26.347042083740234,-818.9759521484375
26.350557327270508,-818.9736938476562
26.40715217590332,-818.9371337890625
26.553255081176758,-818.8425903320312
26.9696044921875,-818.5726318359375
28.012601852416992,-817.89501953125
30.37847328186035,-816.3548583984375
35.33282470703125,-813.12255859375
43.282779693603516,-807.9216918945312
44.7704963684082,-806.9254150390625
46.25754928588867,-805.9241943359375
47.74365997314453,-804.9180297851562
49.22877883911133,-803.9066162109375
50.713077545166016,-802.8895263671875
52.196353912353516,-801.8665771484375
53.67835998535156,-800.8377075195312
55.1605110168457,-799.80517578125
56.64056396484375,-798.7659301757812
58.1187744140625,-797.7200317382812
59.59564971923828,-796.66796875
61.07209396362305,-795.61083984375
62.54906463623047,-794.5501708984375
64.02742767333984,-793.4874267578125
65.50816345214844,-792.4241333007812
66.99227905273438,-791.361572265625
68.48046875,-790.3002319335938
69.97288513183594,-789.240234375
71.46932983398438,-788.1815185546875
72.96957397460938,-787.1243286132812
74.4736328125,-786.0687255859375
75.98162078857422,-785.0148315429688
77.49337005615234,-783.9620971679688
79.00859832763672,-782.9098510742188
80.52694702148438,-781.8577880859375
82.04813385009766,-780.8058471679688
83.5720443725586,-779.7540893554688
85.09867095947266,-778.7025146484375
86.62800598144531,-777.6508178710938
88.16011810302734,-776.5988159179688
89.6949462890625,-775.54638671875
91.23240661621094,-774.493408203125
92.77241516113281,-773.4401245117188
94.31503295898438,-772.3868408203125
95.86042785644531,-771.333740234375
97.40867614746094,-770.2809448242188
98.9598617553711,-769.2284545898438
100.51399993896484,-768.1762084960938
102.0710220336914,-767.1239013671875
103.63075256347656,-766.0712890625
105.19290924072266,-765.01806640625
106.75725555419922,-763.9642944335938
108.32359313964844,-762.9097900390625
109.89185333251953,-761.8544921875
111.4620361328125,-760.7982788085938
113.03408813476562,-759.740966796875
114.60795593261719,-758.6824340820312
116.18363189697266,-757.62255859375
117.76107788085938,-756.5611572265625
119.34016418457031,-755.498291015625
120.92086791992188,-754.4338989257812
122.50328063964844,-753.3681030273438
124.08744049072266,-752.3008422851562
125.67334747314453,-751.2322998046875
127.26107025146484,-750.1624145507812
128.85061645507812,-749.09130859375
130.4419403076172,-748.01904296875
132.03501892089844,-746.9456787109375
133.62986755371094,-745.8712768554688
135.2263946533203,-744.7959594726562
136.8246612548828,-743.7197875976562
138.4248046875,-742.642822265625
140.02700805664062,-741.5651245117188
141.6314239501953,-740.4867553710938
143.23805236816406,-739.4074096679688
144.84661865234375,-738.3271484375
146.45684814453125,-737.2461547851562
148.06883239746094,-736.16455078125
149.6826934814453,-735.0823364257812
151.29840087890625,-733.99951171875
152.91592407226562,-732.9159545898438
154.5352783203125,-731.8317260742188
156.15658569335938,-730.7467651367188
157.77992248535156,-729.6610717773438
159.40525817871094,-728.5746459960938
161.03248596191406,-727.4874877929688
162.6614227294922,-726.3995361328125
164.29200744628906,-725.310791015625
165.92425537109375,-724.2211303710938
167.5581512451172,-723.1304321289062
169.19371032714844,-722.0386962890625
170.83090209960938,-720.9459838867188
172.46974182128906,-719.8522338867188
174.11021423339844,-718.7576293945312
175.75233459472656,-717.6621704101562
177.3961181640625,-716.56591796875
179.04153442382812,-715.4688720703125
180.68861389160156,-714.3712158203125
182.33746337890625,-713.2730102539062
183.9881591796875,-712.1744384765625
185.6407928466797,-711.0755004882812
187.2954559326172,-709.9762573242188
188.95211791992188,-708.8767700195312
190.6107940673828,-707.7771606445312
192.27017211914062,-706.6781616210938
