#options: 2748x1554 fps=60/1 timebase=1/60 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=15 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=4600 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:143 out:144 type:b dur:2 cpbdur:2 q:23.98 aq:19.99 tex:1790 mv:993 misc:2705 imb:5 pmb:605 smb:16246 d:- ref:0 ;
in:148 out:145 type:P dur:2 cpbdur:2 q:24.56 aq:15.89 tex:191016 mv:9861 misc:4139 imb:665 pmb:1303 smb:14888 d:- ref:0 ;
in:146 out:146 type:B dur:2 cpbdur:2 q:24.57 aq:22.99 tex:88158 mv:8143 misc:3059 imb:115 pmb:964 smb:15777 d:- ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:24.57 aq:17.73 tex:734 mv:838 misc:2412 imb:16 pmb:515 smb:16325 d:- ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:24.56 aq:25.92 tex:2033 mv:1156 misc:2427 imb:4 pmb:533 smb:16319 d:- ref:0 ;
in:152 out:149 type:P dur:2 cpbdur:2 q:24.59 aq:15.50 tex:260407 mv:11307 misc:5358 imb:655 pmb:1671 smb:14530 d:- ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:24.58 aq:22.22 tex:99673 mv:9501 misc:3130 imb:156 pmb:977 smb:15723 d:- ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:24.57 aq:17.51 tex:612 mv:992 misc:2308 imb:14 pmb:516 smb:16326 d:- ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:24.59 aq:24.02 tex:730 mv:611 misc:2363 imb:7 pmb:500 smb:16349 d:- ref:0 ;
in:156 out:153 type:P dur:4 cpbdur:4 q:22.39 aq:14.07 tex:269529 mv:11765 misc:5226 imb:717 pmb:1681 smb:14458 d:- ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:23.49 aq:19.92 tex:107749 mv:9624 misc:3315 imb:142 pmb:1134 smb:15580 d:- ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:24.04 aq:20.00 tex:294 mv:555 misc:2311 imb:3 pmb:475 smb:16378 d:- ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:22.94 aq:16.36 tex:1116 mv:850 misc:2530 imb:8 pmb:523 smb:16325 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:24.82 aq:14.39 tex:286182 mv:12852 misc:3974 imb:840 pmb:1387 smb:14629 d:- ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:23.60 aq:20.11 tex:124108 mv:12354 misc:3458 imb:114 pmb:1354 smb:15388 d:- ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:23.00 aq:21.95 tex:98859 mv:10001 misc:3132 imb:175 pmb:999 smb:15682 d:- ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:24.21 aq:16.26 tex:220 mv:498 misc:2418 imb:5 pmb:505 smb:16346 d:- ref:0 ;
in:164 out:161 type:P dur:4 cpbdur:4 q:22.48 aq:14.03 tex:272742 mv:11490 misc:4664 imb:887 pmb:1339 smb:14630 d:- ref:0 ;
in:162 out:162 type:B dur:4 cpbdur:4 q:23.65 aq:21.95 tex:80762 mv:9282 misc:3428 imb:127 pmb:1245 smb:15484 d:- ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:24.23 aq:18.48 tex:607 mv:1001 misc:2624 imb:7 pmb:614 smb:16235 d:- ref:0 ;
in:163 out:164 type:b dur:4 cpbdur:4 q:23.06 aq:22.65 tex:90855 mv:8705 misc:3280 imb:116 pmb:1010 smb:15730 d:- ref:0 ;
in:168 out:165 type:P dur:4 cpbdur:4 q:22.47 aq:13.89 tex:303565 mv:12837 misc:3830 imb:904 pmb:1275 smb:14677 d:- ref:0 ;
in:166 out:166 type:B dur:4 cpbdur:4 q:22.48 aq:20.60 tex:126796 mv:13329 misc:3395 imb:65 pmb:1483 smb:15308 d:- ref:0 ;
in:165 out:167 type:b dur:4 cpbdur:4 q:22.48 aq:21.11 tex:102123 mv:11630 misc:3399 imb:221 pmb:1178 smb:15457 d:- ref:0 ;
in:167 out:168 type:b dur:4 cpbdur:4 q:22.47 aq:21.06 tex:31656 mv:3194 misc:2726 imb:10 pmb:697 smb:16149 d:- ref:0 ;
in:172 out:169 type:P dur:4 cpbdur:4 q:22.44 aq:13.41 tex:416930 mv:14805 misc:6209 imb:797 pmb:2026 smb:14033 d:- ref:0 ;
in:170 out:170 type:B dur:4 cpbdur:4 q:22.45 aq:18.95 tex:131700 mv:13376 misc:3268 imb:71 pmb:1542 smb:15243 d:- ref:0 ;
in:169 out:171 type:b dur:4 cpbdur:4 q:22.46 aq:20.23 tex:81574 mv:9191 misc:3443 imb:170 pmb:1074 smb:15612 d:- ref:0 ;
in:171 out:172 type:b dur:4 cpbdur:4 q:22.45 aq:15.60 tex:3448 mv:1184 misc:2704 imb:14 pmb:632 smb:16210 d:- ref:0 ;
in:176 out:173 type:P dur:4 cpbdur:4 q:22.50 aq:14.59 tex:292651 mv:13460 misc:4793 imb:653 pmb:1476 smb:14727 d:- ref:0 ;
in:174 out:174 type:B dur:4 cpbdur:4 q:22.47 aq:18.85 tex:115035 mv:13603 misc:3418 imb:131 pmb:1434 smb:15291 d:- ref:0 ;
in:173 out:175 type:b dur:4 cpbdur:4 q:22.45 aq:17.01 tex:29249 mv:3023 misc:2640 imb:18 pmb:657 smb:16181 d:- ref:0 ;
in:175 out:176 type:b dur:4 cpbdur:4 q:22.48 aq:21.28 tex:95040 mv:9630 misc:3498 imb:156 pmb:1133 smb:15567 d:- ref:0 ;
in:180 out:177 type:P dur:4 cpbdur:4 q:22.46 aq:14.32 tex:281850 mv:12970 misc:3988 imb:955 pmb:1316 smb:14585 d:- ref:0 ;
in:178 out:178 type:B dur:4 cpbdur:4 q:22.48 aq:20.22 tex:124581 mv:11919 misc:3516 imb:105 pmb:1504 smb:15247 d:- ref:0 ;
in:177 out:179 type:b dur:4 cpbdur:4 q:22.49 aq:20.56 tex:90513 mv:9365 misc:3394 imb:145 pmb:1113 smb:15598 d:- ref:0 ;
in:179 out:180 type:b dur:4 cpbdur:4 q:22.47 aq:19.96 tex:98054 mv:9611 misc:3567 imb:134 pmb:1216 smb:15506 d:- ref:0 ;
in:184 out:181 type:P dur:4 cpbdur:4 q:22.43 aq:13.61 tex:325101 mv:13670 misc:4037 imb:774 pmb:1293 smb:14789 d:- ref:0 ;
in:182 out:182 type:B dur:4 cpbdur:4 q:22.44 aq:19.47 tex:131792 mv:14612 misc:3460 imb:78 pmb:1541 smb:15237 d:- ref:0 ;
in:181 out:183 type:b dur:4 cpbdur:4 q:22.45 aq:21.07 tex:104654 mv:12435 misc:3311 imb:192 pmb:1247 smb:15417 d:- ref:0 ;
in:183 out:184 type:b dur:4 cpbdur:4 q:22.44 aq:20.85 tex:95284 mv:10737 misc:3691 imb:118 pmb:1382 smb:15356 d:- ref:0 ;
in:188 out:185 type:P dur:4 cpbdur:4 q:22.48 aq:14.84 tex:291322 mv:13240 misc:3718 imb:563 pmb:1290 smb:15003 d:- ref:0 ;
in:186 out:186 type:B dur:4 cpbdur:4 q:22.46 aq:18.58 tex:117497 mv:15019 misc:3348 imb:120 pmb:1472 smb:15264 d:- ref:0 ;
in:185 out:187 type:b dur:4 cpbdur:4 q:22.44 aq:20.79 tex:104806 mv:11623 misc:3523 imb:123 pmb:1338 smb:15395 d:- ref:0 ;
in:187 out:188 type:b dur:4 cpbdur:4 q:22.47 aq:19.57 tex:98356 mv:11251 misc:3401 imb:191 pmb:1208 smb:15457 d:- ref:0 ;
in:192 out:189 type:P dur:4 cpbdur:4 q:22.40 aq:14.51 tex:276728 mv:12649 misc:4031 imb:743 pmb:1334 smb:14779 d:- ref:0 ;
in:190 out:190 type:B dur:4 cpbdur:4 q:22.44 aq:19.71 tex:116762 mv:12740 misc:3570 imb:141 pmb:1461 smb:15254 d:- ref:0 ;
in:189 out:191 type:b dur:4 cpbdur:4 q:22.46 aq:20.81 tex:105032 mv:11700 misc:3380 imb:137 pmb:1405 smb:15314 d:- ref:0 ;
in:191 out:192 type:b dur:4 cpbdur:4 q:22.42 aq:19.52 tex:101891 mv:10652 misc:3633 imb:141 pmb:1300 smb:15415 d:- ref:0 ;
in:196 out:193 type:P dur:4 cpbdur:4 q:22.39 aq:14.27 tex:280603 mv:13018 misc:3867 imb:769 pmb:1225 smb:14862 d:- ref:0 ;
in:194 out:194 type:B dur:4 cpbdur:4 q:22.39 aq:19.44 tex:122107 mv:14069 misc:3392 imb:89 pmb:1518 smb:15249 d:- ref:0 ;
in:193 out:195 type:b dur:4 cpbdur:4 q:22.40 aq:20.61 tex:93040 mv:9170 misc:3430 imb:167 pmb:1043 smb:15646 d:- ref:0 ;
in:195 out:196 type:b dur:4 cpbdur:4 q:22.39 aq:20.59 tex:93705 mv:9916 misc:3651 imb:127 pmb:1250 smb:15479 d:- ref:0 ;
in:200 out:197 type:P dur:4 cpbdur:4 q:22.45 aq:15.18 tex:281458 mv:12754 misc:3788 imb:938 pmb:1312 smb:14606 d:- ref:0 ;
in:198 out:198 type:B dur:4 cpbdur:4 q:22.42 aq:19.89 tex:141741 mv:12037 misc:3614 imb:122 pmb:1616 smb:15118 d:- ref:0 ;
in:197 out:199 type:b dur:4 cpbdur:4 q:22.40 aq:21.60 tex:100817 mv:11375 misc:3536 imb:115 pmb:1456 smb:15285 d:- ref:0 ;
in:199 out:200 type:b dur:4 cpbdur:4 q:22.44 aq:20.16 tex:33584 mv:2951 misc:2561 imb:18 pmb:647 smb:16191 d:- ref:0 ;
in:204 out:201 type:P dur:4 cpbdur:4 q:22.49 aq:15.18 tex:353902 mv:14323 misc:3751 imb:899 pmb:1276 smb:14681 d:- ref:0 ;
in:202 out:202 type:B dur:4 cpbdur:4 q:22.47 aq:18.41 tex:166343 mv:16041 misc:3632 imb:151 pmb:1670 smb:15035 d:- ref:0 ;
in:201 out:203 type:b dur:4 cpbdur:4 q:22.46 aq:21.47 tex:110744 mv:12225 misc:3727 imb:134 pmb:1411 smb:15311 d:- ref:0 ;
in:203 out:204 type:b dur:4 cpbdur:4 q:22.48 aq:15.10 tex:1474 mv:1091 misc:2531 imb:15 pmb:622 smb:16219 d:- ref:0 ;
in:208 out:205 type:P dur:4 cpbdur:4 q:22.57 aq:14.84 tex:260978 mv:13138 misc:3668 imb:932 pmb:1235 smb:14689 d:- ref:0 ;
in:206 out:206 type:B dur:4 cpbdur:4 q:22.53 aq:21.00 tex:115668 mv:14054 misc:3622 imb:53 pmb:1537 smb:15266 d:- ref:0 ;
in:205 out:207 type:b dur:4 cpbdur:4 q:22.51 aq:21.16 tex:29429 mv:2843 misc:2704 imb:13 pmb:677 smb:16166 d:- ref:0 ;
in:207 out:208 type:b dur:4 cpbdur:4 q:22.55 aq:21.68 tex:37439 mv:3641 misc:2864 imb:12 pmb:716 smb:16128 d:- ref:0 ;
in:212 out:209 type:P dur:4 cpbdur:4 q:22.60 aq:14.79 tex:347960 mv:14374 misc:3786 imb:940 pmb:1228 smb:14688 d:- ref:0 ;
in:210 out:210 type:B dur:4 cpbdur:4 q:22.58 aq:19.06 tex:172951 mv:15324 misc:3549 imb:128 pmb:1664 smb:15064 d:- ref:0 ;
in:209 out:211 type:b dur:4 cpbdur:4 q:22.58 aq:19.38 tex:50412 mv:4216 misc:2820 imb:32 pmb:756 smb:16068 d:- ref:0 ;
in:211 out:212 type:b dur:4 cpbdur:4 q:22.59 aq:21.47 tex:127175 mv:14095 misc:3362 imb:141 pmb:1390 smb:15325 d:- ref:0 ;
in:216 out:213 type:P dur:4 cpbdur:4 q:22.65 aq:14.29 tex:334388 mv:14415 misc:3741 imb:952 pmb:1285 smb:14619 d:- ref:0 ;
in:214 out:214 type:B dur:4 cpbdur:4 q:22.62 aq:19.10 tex:143256 mv:14606 misc:3594 imb:128 pmb:1564 smb:15164 d:- ref:0 ;
in:213 out:215 type:b dur:4 cpbdur:4 q:22.61 aq:21.39 tex:111829 mv:11479 misc:3396 imb:153 pmb:1289 smb:15414 d:- ref:0 ;
in:215 out:216 type:b dur:4 cpbdur:4 q:22.64 aq:21.10 tex:103793 mv:12619 misc:3444 imb:114 pmb:1370 smb:15372 d:- ref:0 ;
in:220 out:217 type:P dur:4 cpbdur:4 q:22.72 aq:14.57 tex:279990 mv:13049 misc:3553 imb:815 pmb:1248 smb:14793 d:- ref:0 ;
in:218 out:218 type:B dur:4 cpbdur:4 q:22.68 aq:19.85 tex:125594 mv:13648 misc:3494 imb:105 pmb:1395 smb:15356 d:- ref:0 ;
in:217 out:219 type:b dur:4 cpbdur:4 q:22.66 aq:20.86 tex:92560 mv:11195 misc:3173 imb:144 pmb:1122 smb:15590 d:- ref:0 ;
in:219 out:220 type:b dur:4 cpbdur:4 q:22.70 aq:22.03 tex:98435 mv:11519 misc:3206 imb:133 pmb:1171 smb:15552 d:- ref:0 ;
in:224 out:221 type:P dur:4 cpbdur:4 q:22.65 aq:14.78 tex:346876 mv:14230 misc:3574 imb:860 pmb:1276 smb:14720 d:- ref:0 ;
in:222 out:222 type:B dur:4 cpbdur:4 q:22.68 aq:20.67 tex:135671 mv:13960 misc:3633 imb:128 pmb:1447 smb:15281 d:- ref:0 ;
in:221 out:223 type:b dur:4 cpbdur:4 q:22.70 aq:21.76 tex:102716 mv:12001 misc:3419 imb:112 pmb:1252 smb:15492 d:- ref:0 ;
in:223 out:224 type:b dur:4 cpbdur:4 q:22.67 aq:21.54 tex:100502 mv:11998 misc:3404 imb:133 pmb:1223 smb:15500 d:- ref:0 ;
in:228 out:225 type:P dur:4 cpbdur:4 q:22.66 aq:14.27 tex:354067 mv:14395 misc:4290 imb:927 pmb:1352 smb:14577 d:- ref:0 ;
in:226 out:226 type:B dur:4 cpbdur:4 q:22.65 aq:20.52 tex:141419 mv:14817 misc:3620 imb:134 pmb:1563 smb:15159 d:- ref:0 ;
in:225 out:227 type:b dur:4 cpbdur:4 q:22.65 aq:21.35 tex:102454 mv:11625 misc:3465 imb:136 pmb:1247 smb:15473 d:- ref:0 ;
in:227 out:228 type:b dur:4 cpbdur:4 q:22.66 aq:20.63 tex:97274 mv:11165 misc:3473 imb:144 pmb:1265 smb:15447 d:- ref:0 ;
in:232 out:229 type:P dur:4 cpbdur:4 q:22.73 aq:14.85 tex:289996 mv:12298 misc:3842 imb:839 pmb:1259 smb:14758 d:- ref:0 ;
in:230 out:230 type:B dur:4 cpbdur:4 q:22.69 aq:19.11 tex:115026 mv:11837 misc:3657 imb:152 pmb:1285 smb:15419 d:- ref:0 ;
in:229 out:231 type:b dur:4 cpbdur:4 q:22.67 aq:18.67 tex:32364 mv:3051 misc:2849 imb:23 pmb:734 smb:16099 d:- ref:0 ;
in:231 out:232 type:b dur:4 cpbdur:4 q:22.71 aq:20.36 tex:89319 mv:10469 misc:3452 imb:127 pmb:1211 smb:15518 d:- ref:0 ;
in:236 out:233 type:P dur:4 cpbdur:4 q:22.75 aq:15.19 tex:230501 mv:11342 misc:3653 imb:852 pmb:1197 smb:14807 d:- ref:0 ;
in:234 out:234 type:B dur:4 cpbdur:4 q:22.74 aq:19.15 tex:120070 mv:11358 misc:3612 imb:115 pmb:1333 smb:15408 d:- ref:0 ;
in:233 out:235 type:b dur:4 cpbdur:4 q:22.74 aq:15.83 tex:1511 mv:1029 misc:2604 imb:9 pmb:640 smb:16207 d:- ref:0 ;
in:235 out:236 type:b dur:4 cpbdur:4 q:22.75 aq:21.88 tex:90987 mv:9958 misc:3559 imb:120 pmb:1183 smb:15553 d:- ref:0 ;
in:240 out:237 type:P dur:4 cpbdur:4 q:22.77 aq:16.37 tex:292175 mv:12609 misc:3312 imb:732 pmb:1255 smb:14869 d:- ref:0 ;
in:238 out:238 type:B dur:6 cpbdur:6 q:22.76 aq:20.92 tex:109432 mv:11618 misc:3526 imb:161 pmb:1263 smb:15432 d:- ref:0 ;
in:237 out:239 type:b dur:4 cpbdur:4 q:22.76 aq:20.80 tex:82409 mv:9260 misc:3459 imb:117 pmb:1129 smb:15610 d:- ref:0 ;
in:239 out:240 type:b dur:2 cpbdur:2 q:22.77 aq:21.71 tex:84969 mv:10009 misc:3446 imb:125 pmb:1205 smb:15526 d:- ref:0 ;
in:244 out:241 type:P dur:4 cpbdur:4 q:22.84 aq:16.18 tex:256726 mv:12468 misc:3326 imb:452 pmb:1259 smb:15145 d:- ref:0 ;
in:242 out:242 type:B dur:4 cpbdur:4 q:22.80 aq:20.42 tex:129467 mv:12902 misc:3415 imb:155 pmb:1369 smb:15332 d:- ref:0 ;
in:241 out:243 type:b dur:4 cpbdur:4 q:22.79 aq:20.73 tex:85887 mv:9955 misc:3438 imb:127 pmb:1217 smb:15512 d:- ref:0 ;
in:243 out:244 type:b dur:4 cpbdur:4 q:22.82 aq:21.21 tex:92047 mv:10909 misc:3372 imb:132 pmb:1245 smb:15479 d:- ref:0 ;
in:248 out:245 type:P dur:4 cpbdur:4 q:22.83 aq:17.09 tex:225767 mv:10721 misc:3408 imb:760 pmb:1186 smb:14910 d:- ref:0 ;
in:246 out:246 type:B dur:2 cpbdur:2 q:22.83 aq:18.84 tex:151558 mv:12265 misc:3489 imb:86 pmb:1548 smb:15222 d:- ref:0 ;
in:245 out:247 type:b dur:4 cpbdur:4 q:22.83 aq:20.81 tex:81711 mv:9483 misc:3558 imb:139 pmb:1157 smb:15560 d:- ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:22.83 aq:13.56 tex:872 mv:713 misc:2335 imb:3 pmb:533 smb:16320 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:25.21 aq:24.00 tex:89454 mv:6954 misc:2920 imb:516 pmb:716 smb:15624 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:19.94 aq:3.95 tex:1913525 mv:141559 misc:700 imb:16856 pmb:0 smb:0 d:- ref:;
in:254 out:251 type:P dur:2 cpbdur:2 q:27.19 aq:20.07 tex:156723 mv:9730 misc:2931 imb:358 pmb:1034 smb:15464 d:- ref:0 ;
in:252 out:252 type:B dur:2 cpbdur:2 q:27.19 aq:25.01 tex:59094 mv:7614 misc:3060 imb:216 pmb:766 smb:15874 d:- ref:0 ;
in:251 out:253 type:b dur:2 cpbdur:2 q:27.19 aq:25.85 tex:539 mv:1054 misc:2559 imb:9 pmb:513 smb:16334 d:- ref:0 ;
in:253 out:254 type:b dur:2 cpbdur:2 q:27.19 aq:23.12 tex:909 mv:767 misc:2244 imb:19 pmb:428 smb:16409 d:- ref:0 ;
in:258 out:255 type:P dur:4 cpbdur:4 q:24.80 aq:16.81 tex:194592 mv:10558 misc:3074 imb:743 pmb:1084 smb:15029 d:- ref:0 ;
in:256 out:256 type:B dur:2 cpbdur:2 q:26.00 aq:23.71 tex:89816 mv:10228 misc:3260 imb:98 pmb:1137 smb:15621 d:- ref:0 ;
in:255 out:257 type:b dur:2 cpbdur:2 q:26.59 aq:19.09 tex:190 mv:836 misc:2558 imb:16 pmb:525 smb:16315 d:- ref:0 ;
in:257 out:258 type:b dur:4 cpbdur:4 q:25.40 aq:24.94 tex:66369 mv:8917 misc:3058 imb:195 pmb:802 smb:15859 d:- ref:0 ;
in:262 out:259 type:P dur:4 cpbdur:4 q:24.77 aq:16.03 tex:226872 mv:11607 misc:2761 imb:587 pmb:1124 smb:15145 d:- ref:0 ;
in:260 out:260 type:B dur:4 cpbdur:4 q:24.79 aq:23.22 tex:97458 mv:11581 misc:3209 imb:111 pmb:1179 smb:15566 d:- ref:0 ;
in:259 out:261 type:b dur:4 cpbdur:4 q:24.79 aq:25.01 tex:70019 mv:9940 misc:2889 imb:159 pmb:947 smb:15750 d:- ref:0 ;
in:261 out:262 type:b dur:4 cpbdur:4 q:24.78 aq:23.94 tex:63363 mv:8091 misc:3106 imb:133 pmb:907 smb:15816 d:- ref:0 ;
in:266 out:263 type:P dur:4 cpbdur:4 q:24.72 aq:16.11 tex:219464 mv:11160 misc:2672 imb:732 pmb:1129 smb:14995 d:- ref:0 ;
in:264 out:264 type:B dur:4 cpbdur:4 q:24.75 aq:22.62 tex:104135 mv:10671 misc:3274 imb:138 pmb:1160 smb:15558 d:- ref:0 ;
in:263 out:265 type:b dur:4 cpbdur:4 q:24.76 aq:24.31 tex:69527 mv:9383 misc:3090 imb:121 pmb:991 smb:15744 d:- ref:0 ;
in:265 out:266 type:b dur:4 cpbdur:4 q:24.73 aq:25.75 tex:28293 mv:2916 misc:2559 imb:28 pmb:578 smb:16250 d:- ref:0 ;
in:270 out:267 type:P dur:4 cpbdur:4 q:23.63 aq:15.74 tex:224077 mv:10402 misc:2897 imb:490 pmb:1140 smb:15226 d:- ref:0 ;
in:268 out:268 type:B dur:4 cpbdur:4 q:24.17 aq:21.44 tex:115114 mv:11611 misc:3099 imb:153 pmb:1211 smb:15492 d:- ref:0 ;
in:267 out:269 type:b dur:4 cpbdur:4 q:24.44 aq:24.23 tex:70227 mv:8348 misc:3209 imb:104 pmb:1037 smb:15715 d:- ref:0 ;
in:269 out:270 type:b dur:4 cpbdur:4 q:23.90 aq:18.08 tex:717 mv:922 misc:2449 imb:7 pmb:509 smb:16340 d:- ref:0 ;
in:274 out:271 type:P dur:4 cpbdur:4 q:23.54 aq:16.47 tex:238360 mv:10105 misc:2823 imb:562 pmb:1057 smb:15237 d:- ref:0 ;
in:272 out:272 type:B dur:4 cpbdur:4 q:23.59 aq:22.75 tex:80393 mv:8997 misc:3146 imb:125 pmb:1199 smb:15532 d:- ref:0 ;
in:271 out:273 type:b dur:4 cpbdur:4 q:23.61 aq:23.72 tex:74121 mv:9107 misc:3108 imb:142 pmb:1012 smb:15702 d:- ref:0 ;
in:273 out:274 type:b dur:4 cpbdur:4 q:23.57 aq:23.62 tex:81192 mv:7676 misc:3100 imb:106 pmb:950 smb:15800 d:- ref:0 ;
in:278 out:275 type:P dur:4 cpbdur:4 q:23.50 aq:16.95 tex:230976 mv:10146 misc:2710 imb:539 pmb:1112 smb:15205 d:- ref:0 ;
in:276 out:276 type:B dur:4 cpbdur:4 q:23.52 aq:22.91 tex:94126 mv:10048 misc:3330 imb:143 pmb:1072 smb:15641 d:- ref:0 ;
in:275 out:277 type:b dur:4 cpbdur:4 q:23.53 aq:23.67 tex:77188 mv:8454 misc:3078 imb:121 pmb:959 smb:15776 d:- ref:0 ;
in:277 out:278 type:b dur:4 cpbdur:4 q:23.51 aq:23.77 tex:17819 mv:2578 misc:2667 imb:14 pmb:626 smb:16216 d:- ref:0 ;
in:282 out:279 type:P dur:4 cpbdur:4 q:23.47 aq:15.77 tex:163187 mv:8391 misc:2630 imb:546 pmb:1033 smb:15277 d:- ref:0 ;
in:280 out:280 type:B dur:2 cpbdur:2 q:23.49 aq:20.72 tex:107625 mv:9630 misc:3281 imb:117 pmb:1144 smb:15595 d:- ref:0 ;
in:279 out:281 type:b dur:4 cpbdur:4 q:23.49 aq:22.79 tex:67251 mv:7398 misc:2863 imb:128 pmb:797 smb:15931 d:- ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:23.48 aq:12.19 tex:332 mv:787 misc:2329 imb:9 pmb:512 smb:16335 d:- ref:0 ;
in:286 out:283 type:P dur:4 cpbdur:4 q:23.46 aq:16.70 tex:263893 mv:11405 misc:3078 imb:773 pmb:1092 smb:14991 d:- ref:0 ;
in:284 out:284 type:B dur:4 cpbdur:4 q:23.47 aq:20.69 tex:105182 mv:10479 misc:3451 imb:127 pmb:1195 smb:15534 d:- ref:0 ;
in:283 out:285 type:b dur:4 cpbdur:4 q:23.47 aq:19.64 tex:389 mv:701 misc:2286 imb:5 pmb:492 smb:16359 d:- ref:0 ;
in:285 out:286 type:b dur:4 cpbdur:4 q:23.46 aq:24.11 tex:71279 mv:8225 misc:3320 imb:93 pmb:1108 smb:15655 d:- ref:0 ;
in:290 out:287 type:P dur:4 cpbdur:4 q:23.38 aq:15.60 tex:205512 mv:9455 misc:3057 imb:680 pmb:1078 smb:15098 d:- ref:0 ;
in:288 out:288 type:B dur:4 cpbdur:4 q:23.42 aq:21.76 tex:81672 mv:8760 misc:3248 imb:122 pmb:1056 smb:15678 d:- ref:0 ;
in:287 out:289 type:b dur:4 cpbdur:4 q:23.44 aq:23.77 tex:82220 mv:7513 misc:2971 imb:131 pmb:865 smb:15860 d:- ref:0 ;
in:289 out:290 type:b dur:4 cpbdur:4 q:23.40 aq:23.18 tex:69005 mv:7331 misc:3008 imb:116 pmb:878 smb:15862 d:- ref:0 ;
in:294 out:291 type:P dur:4 cpbdur:4 q:23.32 aq:17.23 tex:201938 mv:9970 misc:3036 imb:677 pmb:1043 smb:15136 d:- ref:0 ;
in:292 out:292 type:B dur:4 cpbdur:4 q:23.35 aq:21.97 tex:82614 mv:8994 misc:3152 imb:69 pmb:1039 smb:15748 d:- ref:0 ;
in:291 out:293 type:b dur:4 cpbdur:4 q:23.37 aq:22.29 tex:81087 mv:8091 misc:3078 imb:161 pmb:867 smb:15828 d:- ref:0 ;
in:293 out:294 type:b dur:4 cpbdur:4 q:23.34 aq:21.77 tex:79935 mv:8052 misc:3117 imb:196 pmb:813 smb:15847 d:- ref:0 ;
in:298 out:295 type:P dur:2 cpbdur:2 q:25.63 aq:17.32 tex:127344 mv:7072 misc:2992 imb:580 pmb:797 smb:15479 d:- ref:0 ;
in:296 out:296 type:B dur:2 cpbdur:2 q:24.47 aq:22.30 tex:43212 mv:3555 misc:2857 imb:54 pmb:699 smb:16103 d:- ref:0 ;
in:295 out:297 type:b dur:2 cpbdur:2 q:23.90 aq:16.11 tex:661 mv:938 misc:2449 imb:8 pmb:584 smb:16264 d:- ref:0 ;
in:297 out:298 type:b dur:2 cpbdur:2 q:25.05 aq:25.74 tex:1884 mv:251 misc:1321 imb:2 pmb:176 smb:16678 d:- ref:0 ;
in:302 out:299 type:P dur:2 cpbdur:2 q:25.61 aq:17.97 tex:145659 mv:7077 misc:3016 imb:409 pmb:865 smb:15582 d:- ref:0 ;
in:300 out:300 type:B dur:2 cpbdur:2 q:25.62 aq:23.38 tex:78337 mv:7900 misc:2923 imb:102 pmb:891 smb:15863 d:- ref:0 ;
in:299 out:301 type:b dur:2 cpbdur:2 q:25.62 aq:20.55 tex:3697 mv:872 misc:2303 imb:19 pmb:486 smb:16351 d:- ref:0 ;
in:301 out:302 type:b dur:2 cpbdur:2 q:25.61 aq:21.60 tex:2343 mv:635 misc:2358 imb:8 pmb:498 smb:16350 d:- ref:0 ;
in:306 out:303 type:P dur:2 cpbdur:2 q:25.54 aq:17.15 tex:150152 mv:7713 misc:3031 imb:631 pmb:865 smb:15360 d:- ref:0 ;
in:304 out:304 type:B dur:2 cpbdur:2 q:25.58 aq:23.83 tex:76997 mv:7446 misc:2957 imb:94 pmb:874 smb:15888 d:- ref:0 ;
in:303 out:305 type:b dur:2 cpbdur:2 q:25.59 aq:18.43 tex:2012 mv:899 misc:2305 imb:17 pmb:477 smb:16362 d:- ref:0 ;
in:305 out:306 type:b dur:2 cpbdur:2 q:25.56 aq:15.50 tex:1882 mv:674 misc:2348 imb:15 pmb:499 smb:16342 d:- ref:0 ;
