x,z
-305.6288,365.5864
-306.6474,370.4618
-307.6767,375.3490
-308.7182,380.2479
-309.7577,385.0979
-310.8018,389.9847
-311.8297,394.8340
-312.9035,399.7207
-314.0748,404.5659
-315.2950,409.4274
-316.5350,414.2724
-317.9103,419.1082
-319.5214,423.8842
-321.3178,428.5784
-323.2006,433.2326
-325.3597,437.7810
-327.9513,442.1039
-330.8370,446.2045
-333.6105,450.2866
-336.2874,454.3475
-339.1054,458.2595
-342.2502,461.8947
-345.6962,465.2715
-349.3328,468.4515
-353.1025,471.4718
-356.9960,474.3106
-361.0399,476.9177
-365.2343,479.2623
-369.5800,481.3007
-374.0598,482.9994
-378.6741,484.3375
-383.3813,485.4507
-388.1490,486.4373
-392.9457,487.3313
-397.7887,488.0316
-402.6854,488.5861
-407.6352,489.0302
-412.6281,489.3211
-417.6439,489.3591
-422.6699,489.1011
-427.6952,488.5466
-432.6968,487.6428
-437.6092,486.3025
-442.3960,484.6409
-447.0886,482.8267
-451.7682,481.0098
-456.4443,479.1313
-461.0944,477.1434
-465.6775,474.9907
-470.1379,472.6422
-474.5043,470.2095
-478.8366,467.6972
-483.0966,465.0992
-487.3167,462.4380
-491.5322,459.7505
-495.7408,457.0784
-499.9351,454.3814
-504.0879,451.6147
-508.1775,448.7411
-512.1950,445.7779
-516.1495,442.7089
-520.0408,439.5676
-523.8993,436.4002
-527.7442,433.2277
-531.5971,430.0733
-535.4825,426.9634
-539.3960,423.8885
-543.3143,420.8177
-547.2433,417.7617
-551.1906,414.7292
-555.1638,411.7309
-559.1706,408.7754
-563.2123,405.8716
-567.2839,403.0130
-571.3831,400.1953
-575.5055,397.4151
-579.6475,394.6660
-583.8057,391.9409
-587.9793,389.2415
-592.1825,386.5794
-596.4090,383.9508
-600.6416,381.3442
-604.8834,378.7341
-609.1124,376.1209
-613.3225,373.4991
-617.5242,370.8496
-621.7577,368.2220
-626.0746,365.6825
-630.4967,363.2912
-634.9909,361.0654
-639.5538,358.9937
-644.1687,357.0535
-648.8110,355.2105
-653.4647,353.3956
-658.1568,351.6501
-662.9087,350.0381
-667.7465,348.6959
-672.6336,347.5761
-677.5335,346.6091
-682.4235,345.7565
-687.2882,344.9348
-692.1377,344.0624
-697.0009,343.1175
-701.9002,342.2363
-706.8427,341.5315
-711.8164,341.0176
-716.8224,340.6935
-721.8510,340.6111
-726.8857,340.8398
-731.8867,341.3736
-736.8638,342.0840
-741.8131,342.9949
-746.7076,344.1445
-751.5361,345.4534
-756.3871,346.7656
-761.2232,348.3751
-765.8800,350.5784
-770.0069,353.6621
-773.7493,357.1504
-777.1077,360.9065
-780.1085,364.7201
-782.7919,368.6495
-785.1217,372.7079
-786.8786,376.9689
-787.9091,381.4259
-788.3212,385.9487
-787.9738,390.4728
-787.1420,395.0265
-786.2822,399.7345
-785.5784,404.6249
-784.6159,409.5811
-783.0620,414.4181
-781.0674,419.1166
-778.6389,423.6195
-775.7550,427.7981
-772.5405,431.6936
-769.1549,435.3745
-765.7412,439.0204
-762.2055,442.5631
-758.5737,445.9769
-755.0513,449.4364
-751.7874,453.1112
-748.7551,456.9945
-745.8805,461.0022
-743.2146,465.1395
-740.7775,469.4053
-738.4776,473.7428
-736.2536,478.1128
-734.1315,482.5189
-732.1701,486.9875
-730.3570,491.5151
-728.6814,496.0989
-727.1069,500.7237
-725.6321,505.3925
-724.2521,510.1080
-722.9661,514.8773
-721.7723,519.6981
-720.6577,524.5686
-719.6962,529.4940
-718.9606,534.4814
-718.4711,539.5029
-718.1605,544.5386
-718.0096,549.5906
-718.0688,554.6498
-718.3250,559.6933
-718.7452,564.7179
-719.3189,569.7308
-720.0919,574.7135
-720.9888,579.6522
-721.9323,584.5569
-722.8519,589.4531
-723.7577,594.3598
-724.7280,599.2759
-725.8410,604.1796
-727.1382,609.0282
-728.5198,613.8468
-730.0600,618.6427
-731.8564,623.3753
-734.0133,627.9601
-736.4308,632.3989
-739.0368,636.7135
-741.7767,640.9152
-744.6630,644.9877
-747.6954,648.9385
-750.7900,652.7959
-753.8939,656.5847
-756.9910,660.3051
-760.2163,663.8838
-763.5804,667.3448
-767.0463,670.7401
