IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormSuspensionTravelFL,NormSuspensionTravelFR,NormSuspensionTravelRL,NormSuspensionTravelRR,TireSlipRatioFL,TireSlipRatioFR,TireSlipRatioRL,TireSlipRatioRR,WheelRotationSpeedFL,WheelRotationSpeedFR,WheelRotationSpeedRL,WheelRotationSpeedRR,WheelOnRumbleStripFL,WheelOnRumbleStripFR,WheelOnRumbleStripRL,WheelOnRumbleStripRR,WheelInPuddleDepthFL,WheelInPuddleDepthFR,WheelInPuddleDepthRL,WheelInPuddleDepthRR,SurfaceRumbleFL_2,SurfaceRumbleFR_2,SurfaceRumbleRL_2,SurfaceRumbleRR_2,TireSlipCombinedFL_2,TireTempFL,TireTempFR,TireTempRL,TireTempRR,Boost,Fuel,DistanceTraveled,BestLap,LastLap,CurrentLap,CurrentRaceTime,LapNumber,RacePosition,Accel,Brake,Clutch,HandBrake,Gear,Steer,NormDrivingLine,NormAIBrakeDiff,TireWearFL,TireWearFR,TireWearRL,TireWearRR,SurfaceRumbleFL,SurfaceRumbleFR,SurfaceRumbleRL,SurfaceRumbleRR,TireSlipAngleFL,TireSlipAngleFR,TireSlipAngleRL,TireSlipAngleRR,TireCombinedSlipFL,TireCombinedSlipFR,TireCombinedSlipRL,TireCombinedSlipRR,SuspensionTravelMetersFL,SuspensionTravelMetersFR,SuspensionTravelMetersRL,SuspensionTravelMetersRR,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TrackOrdinal
1,178199375,7999.9951171875,799.99951171875,6307.3984375,1.5433341264724731,-0.2094239592552185,3.1199545860290527,-0.08957290649414062,0.10716325044631958,54.48633575439453,-0.010646005161106586,0.02600809745490551,-0.010528492741286755,-2.9786911010742188,-0.01587260141968727,-0.0031359707936644554,0.4674052298069,0.4417290985584259,0.5658341646194458,0.55009526014328,-0.0013487845426425338,-0.0014807479456067085,0.08409994095563889,0.08774697035551071,156.34329223632812,156.21580505371094,155.5132598876953,155.48312377929688,0,0,0,0,0,0,0,0,0,0,0,0,0,204.0277862548828,204.15919494628906,209.56753540039062,209.56753540039062,-11.92896842956543,0.20975151658058167,14013.7158203125,141.1778564453125,141.1778564453125,0.10320737957954407,295.1528015136719,2,11,255,0,0,0,5,0,32,0,0.31831279397010803,0.3117590844631195,0.31770560145378113,0.31576529145240784,0,0,0,0,0.026698676869273186,0.0257597416639328,0.0480366013944149,-0.0029680931475013494,0.02673272415995598,0.025802265852689743,0.09685202687978745,0.08779715746641159,0.0051388368010520935,0.003506407141685486,0.009686678647994995,0.008624047040939331,2860,6,833,1,12,-234.50819396972656,14.322652816772461,-767.8287353515625,54.486515045166016,431522.59375,653.2639770507812,530
1,178199390,7999.9951171875,799.99951171875,6309.11474609375,1.6108248233795166,0.05933148413896561,3.158859968185425,-0.08648681640625,0.11174196004867554,54.51993179321289,-0.01910751685500145,0.025386599823832512,-0.012405883520841599,-2.978405714035034,-0.01605350710451603,-0.003261462552472949,0.4781433343887329,0.44733890891075134,0.5686951279640198,0.550358235836029,-0.0013534293975681067,-0.0015493612736463547,0.08818714320659637,0.0931280329823494,156.4441375732422,156.31732177734375,155.6055450439453,155.64332580566406,0,0,0,0,0,0,0,0,0,0,0,0,0,204.01412963867188,204.14511108398438,209.55239868164062,209.55239868164062,-11.92896842956543,0.20974627137184143,14014.32421875,141.1778564453125,141.1778564453125,0.11431849747896194,295.1639099121094,2,11,255,0,0,0,5,0,32,0,0.31832000613212585,0.3117661476135254,0.3177141845226288,0.315773606300354,0,0,0,0,0.023701472207903862,0.022931694984436035,0.0475606732070446,-0.003719109343364835,0.02374008484184742,0.02298397570848465,0.10019475966691971,0.09320227056741714,0.005821540951728821,0.0038630664348602295,0.009879842400550842,0.0086418017745018,2860,6,833,1,12,-234.60556030273438,14.3335599899292,-768.4264526367188,54.52011489868164,431591.40625,653.35009765625,530
1,178199390,7999.9951171875,799.99951171875,6313.03564453125,1.6348296403884888,0.21071209013462067,3.166079044342041,-0.085205078125,0.11074060201644897,54.546424865722656,-0.018560586497187614,0.024712026119232178,-0.01564750447869301,-2.9781970977783203,-0.016213247552514076,-0.0033876909874379635,0.4739988446235657,0.4417138695716858,0.5759351253509521,0.556982159614563,-0.0014236504212021828,-0.0017004018882289529,0.0819784477353096,0.08836619555950165,156.51589965820312,156.39112854003906,155.52735900878906,155.5330810546875,0,0,0,0,0,0,0,0,0,0,0,0,0,204.00375366210938,204.13414001464844,209.54135131835938,209.54135131835938,-11.997098922729492,0.20974235236644745,14014.779296875,141.1778564453125,141.1778564453125,0.1226518303155899,295.1722412109375,2,11,255,0,0,0,5,0,32,0,0.31832537055015564,0.3117712736129761,0.3177207112312317,0.3157798945903778,0,0,0,0,0.020893525332212448,0.02043221704661846,0.04784272983670235,-0.004040679428726435,0.020941972732543945,0.02050285041332245,0.09491781890392303,0.08845853060483932,0.005558043718338013,0.0035054385662078857,0.01036866009235382,0.009089022874832153,2860,6,833,1,12,-234.6787567138672,14.34183120727539,-768.8749389648438,54.546600341796875,431642.28125,653.052490234375,530
1,178199406,7999.9951171875,799.99951171875,6316.7001953125,1.5829532146453857,0.33008190989494324,3.0678000450134277,-0.08312797546386719,0.11490291357040405,54.58072280883789,-0.014506268315017223,0.023335017263889313,-0.01585640199482441,-2.977931022644043,-0.016389552503824234,-0.003569649299606681,0.4712112843990326,0.4400537610054016,0.5884314775466919,0.5706760883331299,-0.0013660711701959372,-0.0016147212591022253,0.07837589085102081,0.08040269464254379,156.61050415039062,156.4933624267578,155.57672119140625,155.52078247070312,0,0,0,0,0,0,0,0,0,0,0,0,0,203.98916625976562,204.11888122558594,209.52682495117188,209.52682495117188,-11.997098922729492,0.20973710715770721,14015.3896484375,141.1778564453125,141.1778564453125,0.13376294076442719,295.183349609375,2,11,255,0,0,0,5,0,33,0,0.3183322250843048,0.31177788972854614,0.31772953271865845,0.3157884478569031,0,0,0,0,0.021040068939328194,0.020760366693139076,0.04769737273454666,-0.004709438420832157,0.021084370091557503,0.02082306705415249,0.0917486771941185,0.0805405005812645,0.005380816757678986,0.003399893641471863,0.011212371289730072,0.010013587772846222,2860,6,833,1,12,-234.7765655517578,14.35297966003418,-769.4732055664062,54.580902099609375,431777.5,652.8090209960938,530
1,178199421,7999.9951171875,799.99951171875,6317.7158203125,1.6054750680923462,0.5283644199371338,3.1149706840515137,-0.08066654205322266,0.12432128190994263,54.60611343383789,-0.012218018062412739,0.022072335705161095,-0.014601831324398518,-2.977743148803711,-0.016496475785970688,-0.0036987289786338806,0.47247257828712463,0.4429551064968109,0.5974319577217102,0.5814282298088074,-0.0013065271778032184,-0.0015396331436932087,0.07873988896608353,0.08072199672460556,156.6793212890625,156.56863403320312,155.64720153808594,155.59539794921875,0,0,0,0,0,0,0,0,0,0,0,0,0,203.9783172607422,204.10769653320312,209.51597595214844,209.51597595214844,-11.997098922729492,0.20973317325115204,14015.8447265625,141.1778564453125,141.1778564453125,0.14209626615047455,295.1916809082031,2,11,255,0,0,0,5,0,33,0,0.31833741068840027,0.31178295612335205,0.3177361488342285,0.31579485535621643,0,0,0,0,0.02097942866384983,0.020799940451979637,0.04707552120089531,-0.005480851046741009,0.02102007158100605,0.020856846123933792,0.09173916280269623,0.08090785145759583,0.005461007356643677,0.003584355115890503,0.011820048093795776,0.010739535093307495,2860,6,833,1,12,-234.85008239746094,14.361477851867676,-769.922119140625,54.6063117980957,431772.0625,652.6538696289062,530
1,178199421,7999.9951171875,799.99951171875,6318.51953125,1.562305212020874,0.7253934144973755,3.000370502471924,-0.07651233673095703,0.13954192399978638,54.64023208618164,-0.008310262113809586,0.020213376730680466,-0.01517549529671669,-2.9775102138519287,-0.016607703641057014,-0.00386409810744226,0.47257405519485474,0.43942680954933167,0.6075810194015503,0.5941670536994934,-0.001271306537091732,-0.0015662172809243202,0.07780548185110092,0.07954943180084229,156.77023315429688,156.665771484375,155.7160186767578,155.65855407714844,0,0,0,0,0,0,0,0,0,0,0,0,0,203.9640655517578,204.09303283691406,209.50157165527344,209.50157165527344,-11.997098922729492,0.2097279280424118,14016.455078125,141.1778564453125,141.1778564453125,0.15320739150047302,295.2027893066406,2,11,255,0,0,0,5,0,33,0,0.3183444142341614,0.3117898106575012,0.3177449703216553,0.3158034086227417,0,0,0,0,0.01980106718838215,0.01925555244088173,0.045963723212480545,-0.006709870416671038,0.019841836765408516,0.019319145008921623,0.09036789834499359,0.07983191311359406,0.005467459559440613,0.0033600330352783203,0.01250527799129486,0.011599615216255188,2860,6,833,1,12,-234.94830322265625,14.373024940490723,-770.5209350585938,54.64046096801758,431802,652.6072387695312,530
1,178199437,7999.9951171875,799.99951171875,6320.3984375,1.5446194410324097,0.8399021625518799,3.0462183952331543,-0.07201290130615234,0.14826852083206177,54.6733283996582,-0.0015916158445179462,0.018274759873747826,-0.018402468413114548,-2.9772989749908447,-0.01664908044040203,-0.0040561603382229805,0.4636969268321991,0.43069157004356384,0.6091545224189758,0.592165470123291,-0.0013198091182857752,-0.0016535217873752117,0.07712577283382416,0.08010488003492355,156.85386657714844,156.75953674316406,155.83920288085938,155.88677978515625,0,0,0,0,0,0,0,0,0,0,0,0,0,203.94969177246094,204.07791137695312,209.48721313476562,209.48721313476562,-12.326935768127441,0.20972266793251038,14017.064453125,141.1778564453125,141.1778564453125,0.1643185019493103,295.2138977050781,2,11,255,0,0,0,5,0,33,0,0.3183513879776001,0.31179648637771606,0.3177538216114044,0.31581199169158936,0,0,0,0,0.021035058423876762,0.020526988431811333,0.044233549386262894,-0.007500560022890568,0.021076422184705734,0.02059347927570343,0.08891002088785172,0.08045526593923569,0.004903070628643036,0.002804666757583618,0.012611515820026398,0.011464476585388184,2860,6,833,1,12,-235.04678344726562,14.384753227233887,-771.1201171875,54.673580169677734,431843.5625,652.543212890625,530
1,178199453,7999.9951171875,799.99951171875,6325.8115234375,1.5497545003890991,0.7924200892448425,3.0615463256835938,-0.06913280487060547,0.14850080013275146,54.69651412963867,-0.002859954722225666,0.01751156523823738,-0.01935485005378723,-2.9771511554718018,-0.016665661707520485,-0.004218940157443285,0.4600212872028351,0.4288983643054962,0.6013771295547485,0.583921492099762,-0.001341513590887189,-0.0015539497835561633,0.0842866450548172,0.08966021239757538,156.91859436035156,156.83067321777344,156.12252807617188,156.15438842773438,0,0,0,0,0,0,0,0,0,0,0,0,0,203.93858337402344,204.06639099121094,209.4761962890625,209.4761962890625,-12.326935768127441,0.2097187340259552,14017.521484375,141.1778564453125,141.1778564453125,0.17265182733535767,295.22222900390625,2,11,255,0,0,0,5,0,33,0,0.3183564841747284,0.3118014335632324,0.3177603483200073,0.3158182203769684,0,0,0,0,0.024545300751924515,0.024052388966083527,0.042474180459976196,-0.007979425601661205,0.02458193339407444,0.024102535098791122,0.09438376128673553,0.09001457691192627,0.00466938316822052,0.0026906579732894897,0.0120864138007164,0.010907873511314392,2860,6,833,1,12,-235.12078857421875,14.393585205078125,-771.5697021484375,54.69676208496094,431906.15625,652.2401733398438,530
1,178199453,7999.9951171875,799.99951171875,6338.81982421875,1.4579119682312012,0.7057226300239563,2.9700160026550293,-0.0645132064819336,0.15081357955932617,54.729671478271484,-0.006013564299792051,0.0172202717512846,-0.017808279022574425,-2.976958990097046,-0.016720065847039223,-0.004427265375852585,0.4587319791316986,0.4291337728500366,0.595640242099762,0.5796682238578796,-0.0014673785772174597,-0.0015825381269678473,0.08719849586486816,0.09070415794849396,157.01321411132812,156.92782592773438,156.1451416015625,156.133056640625,0,0,0,0,0,0,0,0,0,0,0,0,0,203.9240264892578,204.0514678955078,209.46087646484375,209.46087646484375,-12.326935768127441,0.20971348881721497,14018.130859375,141.1778564453125,141.1778564453125,0.18376293778419495,295.23333740234375,2,11,255,0,0,0,5,0,34,0,0.31836336851119995,0.31180816888809204,0.31776878237724304,0.3158264458179474,0,0,0,0,0.027067065238952637,0.026515355333685875,0.04188503324985504,-0.008973860181868076,0.027106812223792076,0.026562539860606194,0.09673641622066498,0.09114699065685272,0.004587411880493164,0.0027056261897087097,0.011699080467224121,0.010620705783367157,2860,6,833,1,12,-235.21963500976562,14.40539836883545,-772.16943359375,54.72991943359375,432332.65625,651.6461791992188,530
1,178199468,7999.9951171875,799.99951171875,6346.376953125,1.4781968593597412,0.7073665261268616,3.1354799270629883,-0.060599327087402344,0.1529693603515625,54.75495147705078,-0.005278188735246658,0.01722673699259758,-0.018312569707632065,-2.9768152236938477,-0.01676834002137184,-0.004580160602927208,0.45494210720062256,0.4231841266155243,0.5942419767379761,0.5799357295036316,-0.0014346330426633358,-0.0016154599143192172,0.08176157623529434,0.08315372467041016,157.0856170654297,156.9981689453125,156.146484375,156.08949279785156,0,0,0,0,0,0,0,0,0,0,0,0,0,203.91336059570312,204.0404510498047,209.44985961914062,209.44985961914062,-12.326935768127441,0.2097095549106598,14018.5908203125,141.1778564453125,141.1778564453125,0.1920962780714035,295.2416687011719,2,11,255,0,0,0,5,0,34,0,0.3183686435222626,0.3118132948875427,0.31777527928352356,0.31583282351493835,0,0,0,0,0.028548289090394974,0.02774289809167385,0.041360799223184586,-0.00971713475883007,0.0285843126475811,0.0277898907661438,0.09162789583206177,0.08371955901384354,0.0043464601039886475,0.002327360212802887,0.0116046741604805,0.0106387659907341,2860,6,833,1,12,-235.29393005371094,14.414312362670898,-772.6195068359375,54.755191802978516,432373.09375,650.7879028320312,530
